,DateTime,yr,mnth,hr,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt
7991,29-11-2011 22:00,2011,Nov,22,Tuesday,1,Clear Or Cloudy,0.38,0.82,0.2985,1.229715809,3.249922944,3.288714414
7992,29-11-2011 23:00,2011,Nov,23,Tuesday,1,Clear Or Cloudy,0.36,0.76,0.3881,-0.5,2.870733493,2.870733493
7993,30-11-2011 00:00,2011,Nov,0,Wednesday,1,Clear Or Cloudy,0.36,0.62,0.4179,0.29248125,2.277294426,2.307354922
7994,30-11-2011 01:00,2011,Nov,1,Wednesday,1,Clear Or Cloudy,0.34,0.66,0.3284,-0.5,1.543731421,1.543731421
7995,30-11-2011 02:00,2011,Nov,2,Wednesday,1,Clear Or Cloudy,0.32,0.7,0.1642,-0.5,1.229715809,1.229715809
7996,30-11-2011 03:00,2011,Nov,3,Wednesday,1,Clear Or Cloudy,0.32,0.7,0.1642,-0.5,0.29248125,0.29248125
7997,30-11-2011 04:00,2011,Nov,4,Wednesday,1,Clear Or Cloudy,0.3,0.75,0.2239,-0.5,1.229715809,1.229715809
7998,30-11-2011 05:00,2011,Nov,5,Wednesday,1,Clear Or Cloudy,0.28,0.81,0.194,0.29248125,2.213132377,2.245926548
7999,30-11-2011 06:00,2011,Nov,6,Wednesday,1,Clear Or Cloudy,0.26,0.87,0.1045,0.903677461,3.325525846,3.346743479
8000,30-11-2011 07:00,2011,Nov,7,Wednesday,1,Clear Or Cloudy,0.26,0.81,0.1045,1.623963757,4.055567835,4.078673468
8001,30-11-2011 08:00,2011,Nov,8,Wednesday,1,Clear Or Cloudy,0.28,0.81,0.194,1.877443751,4.431318679,4.451187557
8002,30-11-2011 09:00,2011,Nov,9,Wednesday,1,Clear Or Cloudy,0.3,0.75,0.2836,1.453445298,3.77151591,3.798094878
8003,30-11-2011 10:00,2011,Nov,10,Wednesday,1,Clear Or Cloudy,0.34,0.66,0.2239,1.977098155,3.288714414,3.39395128
8004,30-11-2011 11:00,2011,Nov,11,Wednesday,1,Clear Or Cloudy,0.38,0.54,0.2985,1.696158711,3.406890596,3.46831897
8005,30-11-2011 12:00,2011,Nov,12,Wednesday,1,Mist,0.36,0.53,0.2836,1.821928095,3.60715956,3.663214744
8006,30-11-2011 13:00,2011,Nov,13,Wednesday,1,Mist,0.38,0.43,0.3582,2.02219706,3.519459495,3.602285572
8007,30-11-2011 14:00,2011,Nov,14,Wednesday,1,Mist,0.38,0.43,0.3582,1.877443751,3.31831231,3.406890596
8008,30-11-2011 15:00,2011,Nov,15,Wednesday,1,Clear Or Cloudy,0.36,0.46,0.3284,1.761780978,3.353679566,3.425874521
8009,30-11-2011 16:00,2011,Nov,16,Wednesday,1,Clear Or Cloudy,0.36,0.46,0.2836,2.390679857,3.820122468,3.91168362
8010,30-11-2011 17:00,2011,Nov,17,Wednesday,1,Mist,0.34,0.49,0.3284,1.977098155,4.256863798,4.285876322
8011,30-11-2011 18:00,2011,Nov,18,Wednesday,1,Clear Or Cloudy,0.34,0.49,0.3284,1.453445298,4.264715277,4.278253027
8012,30-11-2011 19:00,2011,Nov,19,Wednesday,1,Mist,0.32,0.57,0.2836,1.350219859,4.047698511,4.063352236
8013,30-11-2011 20:00,2011,Nov,20,Wednesday,1,Mist,0.32,0.57,0.2836,1.350219859,3.763738503,3.786823594
8014,30-11-2011 21:00,2011,Nov,21,Wednesday,1,Clear Or Cloudy,0.32,0.53,0.3881,1.453445298,3.502812275,3.541074521
8015,30-11-2011 22:00,2011,Nov,22,Wednesday,1,Clear Or Cloudy,0.3,0.56,0.2985,1.229715809,3.183161107,3.225605556
8016,30-11-2011 23:00,2011,Nov,23,Wednesday,1,Clear Or Cloudy,0.28,0.52,0.2836,1.084962501,2.769579406,2.829105741
8017,01-12-2011 00:00,2011,Dec,0,Thursday,1,Clear Or Cloudy,0.28,0.52,0.3284,0.29248125,2.142701109,2.178776002
8018,01-12-2011 01:00,2011,Dec,1,Thursday,1,Clear Or Cloudy,0.26,0.6,0.2836,0.29248125,1.623963757,1.696158711
8019,01-12-2011 02:00,2011,Dec,2,Thursday,1,Clear Or Cloudy,0.26,0.56,0.2985,0.29248125,1.543731421,1.623963757
8020,01-12-2011 03:00,2011,Dec,3,Thursday,1,Clear Or Cloudy,0.26,0.56,0.2537,0.29248125,1.350219859,1.453445298
8021,01-12-2011 04:00,2011,Dec,4,Thursday,1,Clear Or Cloudy,0.26,0.56,0.2836,-0.5,0.29248125,0.29248125
8022,01-12-2011 05:00,2011,Dec,5,Thursday,1,Clear Or Cloudy,0.26,0.56,0.2537,0.29248125,2.277294426,2.307354922
8023,01-12-2011 06:00,2011,Dec,6,Thursday,1,Clear Or Cloudy,0.24,0.65,0.2836,1.229715809,3.26569073,3.303665157
8024,01-12-2011 07:00,2011,Dec,7,Thursday,1,Clear Or Cloudy,0.24,0.65,0.3582,1.761780978,4.026284025,4.055567835
8025,01-12-2011 08:00,2011,Dec,8,Thursday,1,Clear Or Cloudy,0.26,0.6,0.3284,1.977098155,4.426654778,4.449678461
8026,01-12-2011 09:00,2011,Dec,9,Thursday,1,Clear Or Cloudy,0.3,0.52,0.3284,1.623963757,3.87577203,3.905285817
8027,01-12-2011 10:00,2011,Dec,10,Thursday,1,Clear Or Cloudy,0.32,0.53,0.2985,1.453445298,3.217314114,3.27344723
8028,01-12-2011 11:00,2011,Dec,11,Thursday,1,Clear Or Cloudy,0.34,0.49,0.2537,1.453445298,3.288714414,3.33974005
8029,01-12-2011 12:00,2011,Dec,12,Thursday,1,Clear Or Cloudy,0.36,0.46,0.2239,1.623963757,3.562060656,3.60715956
8030,01-12-2011 13:00,2011,Dec,13,Thursday,1,Clear Or Cloudy,0.4,0.4,0.2239,2.064641508,3.551643904,3.635731514
8031,01-12-2011 14:00,2011,Dec,14,Thursday,1,Clear Or Cloudy,0.4,0.4,0.2239,2.178776002,3.513952998,3.616809838
8032,01-12-2011 15:00,2011,Dec,15,Thursday,1,Clear Or Cloudy,0.4,0.4,0.2239,1.696158711,3.587462841,3.635731514
8033,01-12-2011 16:00,2011,Dec,16,Thursday,1,Clear Or Cloudy,0.4,0.4,0.194,1.623963757,3.794357318,3.827318014
8034,01-12-2011 17:00,2011,Dec,17,Thursday,1,Clear Or Cloudy,0.36,0.46,0.1343,1.623963757,4.338859821,4.354541906
8035,01-12-2011 18:00,2011,Dec,18,Thursday,1,Clear Or Cloudy,0.36,0.43,0.1045,1.821928095,4.310109913,4.331779052
8036,01-12-2011 19:00,2011,Dec,19,Thursday,1,Clear Or Cloudy,0.34,0.46,0.1045,1.623963757,3.889038565,3.918025178
8037,01-12-2011 20:00,2011,Dec,20,Thursday,1,Clear Or Cloudy,0.34,0.46,0.1045,1.821928095,3.739890132,3.786823594
8038,01-12-2011 21:00,2011,Dec,21,Thursday,1,Clear Or Cloudy,0.3,0.61,0.1045,1.543731421,3.635731514,3.672147954
8039,01-12-2011 22:00,2011,Dec,22,Thursday,1,Clear Or Cloudy,0.3,0.61,0,1.229715809,3.31831231,3.353679566
8040,01-12-2011 23:00,2011,Dec,23,Thursday,1,Clear Or Cloudy,0.26,0.7,0.0896,0.903677461,3.069775676,3.099836172
8041,02-12-2011 00:00,2011,Dec,0,Friday,1,Clear Or Cloudy,0.26,0.7,0.0896,1.350219859,2.511183907,2.63339327
8042,02-12-2011 01:00,2011,Dec,1,Friday,1,Clear Or Cloudy,0.24,0.75,0,0.29248125,1.928990498,1.977098155
8043,02-12-2011 02:00,2011,Dec,2,Friday,1,Clear Or Cloudy,0.24,0.75,0,-0.5,1.696158711,1.696158711
8044,02-12-2011 03:00,2011,Dec,3,Friday,1,Clear Or Cloudy,0.22,0.8,0,-0.5,0.29248125,0.29248125
8045,02-12-2011 04:00,2011,Dec,4,Friday,1,Clear Or Cloudy,0.22,0.8,0,-0.5,0.903677461,0.903677461
8046,02-12-2011 05:00,2011,Dec,5,Friday,1,Clear Or Cloudy,0.22,0.8,0.0896,-0.5,2.277294426,2.277294426
8047,02-12-2011 06:00,2011,Dec,6,Friday,1,Clear Or Cloudy,0.22,0.8,0,0.903677461,3.200439718,3.225605556
8048,02-12-2011 07:00,2011,Dec,7,Friday,1,Clear Or Cloudy,0.22,0.87,0.0896,1.350219859,3.820122468,3.841497292
8049,02-12-2011 08:00,2011,Dec,8,Friday,1,Clear Or Cloudy,0.24,0.87,0,1.877443751,4.378278161,4.399640811
8050,02-12-2011 09:00,2011,Dec,9,Friday,1,Clear Or Cloudy,0.28,0.81,0,1.821928095,3.936722056,3.972721918
8051,02-12-2011 10:00,2011,Dec,10,Friday,1,Clear Or Cloudy,0.3,0.75,0.2239,2.02219706,3.241907889,3.360549594
8052,02-12-2011 11:00,2011,Dec,11,Friday,1,Clear Or Cloudy,0.34,0.66,0.1642,2.104726683,3.577409055,3.663214744
8053,02-12-2011 12:00,2011,Dec,12,Friday,1,Clear Or Cloudy,0.36,0.57,0.1343,2.104726683,3.77151591,3.837978516
8054,02-12-2011 13:00,2011,Dec,13,Friday,1,Clear Or Cloudy,0.4,0.47,0.1343,2.142701109,3.779210357,3.848483763
8055,02-12-2011 14:00,2011,Dec,14,Friday,1,Clear Or Cloudy,0.42,0.44,0.1045,2.336212671,3.592437671,3.706813965
8056,02-12-2011 15:00,2011,Dec,15,Friday,1,Clear Or Cloudy,0.42,0.41,0.0896,2.307354922,3.72766361,3.820122468
8057,02-12-2011 16:00,2011,Dec,16,Friday,1,Clear Or Cloudy,0.42,0.41,0.0896,2.245926548,3.995760923,4.055567835
8058,02-12-2011 17:00,2011,Dec,17,Friday,1,Clear Or Cloudy,0.42,0.38,0,2.178776002,4.306434249,4.34237431
8059,02-12-2011 18:00,2011,Dec,18,Friday,1,Clear Or Cloudy,0.4,0.5,0,1.696158711,4.250918592,4.270548308
8060,02-12-2011 19:00,2011,Dec,19,Friday,1,Clear Or Cloudy,0.34,0.53,0.2537,1.877443751,3.990069789,4.026284025
8061,02-12-2011 20:00,2011,Dec,20,Friday,1,Clear Or Cloudy,0.38,0.4,0.2836,1.821928095,3.739890132,3.786823594
8062,02-12-2011 21:00,2011,Dec,21,Friday,1,Clear Or Cloudy,0.34,0.49,0.194,1.623963757,3.33974005,3.40044995
8063,02-12-2011 22:00,2011,Dec,22,Friday,1,Clear Or Cloudy,0.32,0.53,0.194,1.453445298,3.288714414,3.33974005
8064,02-12-2011 23:00,2011,Dec,23,Friday,1,Clear Or Cloudy,0.32,0.53,0.2836,1.928990498,3.174364077,3.288714414
8065,03-12-2011 00:00,2011,Dec,0,Saturday,0,Clear Or Cloudy,0.3,0.56,0.2537,1.696158711,3.016711501,3.11920237
8066,03-12-2011 01:00,2011,Dec,1,Saturday,0,Clear Or Cloudy,0.26,0.65,0.194,1.623963757,2.982892142,3.079935668
8067,03-12-2011 02:00,2011,Dec,2,Saturday,0,Clear Or Cloudy,0.26,0.65,0.1642,1.623963757,2.687519716,2.829105741
8068,03-12-2011 03:00,2011,Dec,3,Saturday,0,Clear Or Cloudy,0.24,0.7,0.1343,1.084962501,1.229715809,1.623963757
8069,03-12-2011 04:00,2011,Dec,4,Saturday,0,Clear Or Cloudy,0.22,0.75,0.1343,0.29248125,1.453445298,1.543731421
8070,03-12-2011 05:00,2011,Dec,5,Saturday,0,Clear Or Cloudy,0.24,0.7,0.0896,-0.5,1.350219859,1.350219859
8071,03-12-2011 06:00,2011,Dec,6,Saturday,0,Clear Or Cloudy,0.24,0.65,0.1045,0.29248125,1.696158711,1.761780978
8072,03-12-2011 07:00,2011,Dec,7,Saturday,0,Clear Or Cloudy,0.22,0.75,0.0896,0.660964047,2.307354922,2.363960227
8073,03-12-2011 08:00,2011,Dec,8,Saturday,0,Clear Or Cloudy,0.24,0.75,0.0896,0.29248125,2.982892142,2.994342343
8074,03-12-2011 09:00,2011,Dec,9,Saturday,0,Clear Or Cloudy,0.26,0.7,0.1045,2.336212671,3.31831231,3.480000966
8075,03-12-2011 10:00,2011,Dec,10,Saturday,0,Clear Or Cloudy,0.32,0.61,0.1343,2.245926548,3.719395926,3.805512399
8076,03-12-2011 11:00,2011,Dec,11,Saturday,0,Clear Or Cloudy,0.32,0.57,0.0896,2.799956421,3.914861368,4.052954254
8077,03-12-2011 12:00,2011,Dec,12,Saturday,0,Clear Or Cloudy,0.36,0.5,0,3.147310374,4.06592848,4.242914654
8078,03-12-2011 13:00,2011,Dec,13,Saturday,0,Clear Or Cloudy,0.36,0.5,0.0896,3.069775676,3.898830763,4.096146407
8079,03-12-2011 14:00,2011,Dec,14,Saturday,0,Clear Or Cloudy,0.36,0.46,0,3.26569073,3.987207295,4.212083144
8080,03-12-2011 15:00,2011,Dec,15,Saturday,0,Clear Or Cloudy,0.38,0.46,0,3.325525846,3.945891852,4.199371846
8081,03-12-2011 16:00,2011,Dec,16,Saturday,0,Clear Or Cloudy,0.38,0.46,0,3.11920237,3.92431147,4.127514285
8082,03-12-2011 17:00,2011,Dec,17,Saturday,0,Clear Or Cloudy,0.36,0.62,0,2.769579406,3.77151591,3.930543453
8083,03-12-2011 18:00,2011,Dec,18,Saturday,0,Clear Or Cloudy,0.34,0.53,0.1343,2.488639962,3.798094878,3.905285817
8084,03-12-2011 19:00,2011,Dec,19,Saturday,0,Clear Or Cloudy,0.3,0.61,0.0896,2.488639962,3.587462841,3.72766361
8085,03-12-2011 20:00,2011,Dec,20,Saturday,0,Clear Or Cloudy,0.3,0.61,0.0896,2.064641508,3.39395128,3.497176718
8086,03-12-2011 21:00,2011,Dec,21,Saturday,0,Mist,0.3,0.61,0.0896,1.229715809,3.353679566,3.38739353
8087,03-12-2011 22:00,2011,Dec,22,Saturday,0,Mist,0.32,0.61,0.0896,2.064641508,3.303665157,3.419601894
8088,03-12-2011 23:00,2011,Dec,23,Saturday,0,Clear Or Cloudy,0.3,0.7,0.1343,1.821928095,3.099836172,3.208926257
8089,04-12-2011 00:00,2011,Dec,0,Sunday,0,Clear Or Cloudy,0.3,0.7,0.1045,2.142701109,3.005613628,3.191852146
8090,04-12-2011 01:00,2011,Dec,1,Sunday,0,Clear Or Cloudy,0.3,0.75,0.0896,2.178776002,2.884092162,3.10958426
8091,04-12-2011 02:00,2011,Dec,2,Sunday,0,Clear Or Cloudy,0.26,0.81,0,1.761780978,2.843250264,2.982892142
8092,04-12-2011 03:00,2011,Dec,3,Sunday,0,Clear Or Cloudy,0.28,0.75,0,1.453445298,2.554262228,2.687519716
8093,04-12-2011 04:00,2011,Dec,4,Sunday,0,Clear Or Cloudy,0.26,0.87,0,0.660964047,1.623963757,1.761780978
8094,04-12-2011 05:00,2011,Dec,5,Sunday,0,Clear Or Cloudy,0.26,0.81,0,0.660964047,0.660964047,1.084962501
8095,04-12-2011 06:00,2011,Dec,6,Sunday,0,Clear Or Cloudy,0.24,0.93,0,0.29248125,0.903677461,1.084962501
8096,04-12-2011 07:00,2011,Dec,7,Sunday,0,Clear Or Cloudy,0.26,0.87,0,0.903677461,2.277294426,2.363960227
8097,04-12-2011 08:00,2011,Dec,8,Sunday,0,Clear Or Cloudy,0.26,0.87,0,1.453445298,2.799956421,2.897207933
8098,04-12-2011 09:00,2011,Dec,9,Sunday,0,Clear Or Cloudy,0.3,0.81,0,1.821928095,3.419601894,3.491496787
8099,04-12-2011 10:00,2011,Dec,10,Sunday,0,Clear Or Cloudy,0.32,0.81,0.1343,2.594912279,3.747927513,3.879111607
8100,04-12-2011 11:00,2011,Dec,11,Sunday,0,Clear Or Cloudy,0.34,0.81,0.1642,2.799956421,3.844998986,3.995760923
8101,04-12-2011 12:00,2011,Dec,12,Sunday,0,Clear Or Cloudy,0.36,0.81,0.1642,3.183161107,3.975642357,4.182067328
8102,04-12-2011 13:00,2011,Dec,13,Sunday,0,Clear Or Cloudy,0.4,0.66,0.2239,3.233802775,4.037070731,4.240899716
8103,04-12-2011 14:00,2011,Dec,14,Sunday,0,Clear Or Cloudy,0.42,0.62,0.1343,3.138062203,3.972721918,4.168810951
8104,04-12-2011 15:00,2011,Dec,15,Sunday,0,Clear Or Cloudy,0.42,0.62,0.194,3.059470536,3.914861368,4.105944147
8105,04-12-2011 16:00,2011,Dec,16,Sunday,0,Clear Or Cloudy,0.42,0.58,0.2239,3.005613628,4.028995861,4.184253231
8106,04-12-2011 17:00,2011,Dec,17,Sunday,0,Clear Or Cloudy,0.38,0.76,0.1343,2.63339327,3.848483763,3.969789607
8107,04-12-2011 18:00,2011,Dec,18,Sunday,0,Clear Or Cloudy,0.38,0.71,0,1.696158711,3.667695177,3.711032383
8108,04-12-2011 19:00,2011,Dec,19,Sunday,0,Clear Or Cloudy,0.38,0.76,0,1.977098155,3.654169515,3.719395926
8109,04-12-2011 20:00,2011,Dec,20,Sunday,0,Clear Or Cloudy,0.36,0.76,0.1343,1.543731421,3.432093072,3.480000966
8110,04-12-2011 21:00,2011,Dec,21,Sunday,0,Clear Or Cloudy,0.36,0.81,0.1045,1.453445298,3.016711501,3.089954545
8111,04-12-2011 22:00,2011,Dec,22,Sunday,0,Clear Or Cloudy,0.34,0.87,0.1045,1.229715809,2.947408882,3.005613628
8112,04-12-2011 23:00,2011,Dec,23,Sunday,0,Clear Or Cloudy,0.34,0.87,0.1045,0.903677461,2.704695468,2.75389732
8113,05-12-2011 00:00,2011,Dec,0,Monday,1,Clear Or Cloudy,0.32,0.87,0.0896,0.903677461,2.213132377,2.307354922
8114,05-12-2011 01:00,2011,Dec,1,Monday,1,Clear Or Cloudy,0.32,0.87,0,0.660964047,1.696158711,1.821928095
8115,05-12-2011 02:00,2011,Dec,2,Monday,1,Clear Or Cloudy,0.32,0.87,0,-0.5,1.543731421,1.543731421
8116,05-12-2011 03:00,2011,Dec,3,Monday,1,Clear Or Cloudy,0.32,0.87,0,-0.5,0.660964047,0.660964047
8117,05-12-2011 04:00,2011,Dec,4,Monday,1,Clear Or Cloudy,0.3,0.87,0.1045,-0.5,1.453445298,1.453445298
8118,05-12-2011 05:00,2011,Dec,5,Monday,1,Clear Or Cloudy,0.3,0.87,0.1045,0.29248125,2.307354922,2.336212671
8119,05-12-2011 06:00,2011,Dec,6,Monday,1,Clear Or Cloudy,0.3,0.93,0.0896,0.29248125,3.241907889,3.249922944
8120,05-12-2011 07:00,2011,Dec,7,Monday,1,Clear Or Cloudy,0.32,0.9,0,1.623963757,4.05033117,4.073602462
8121,05-12-2011 08:00,2011,Dec,8,Monday,1,Clear Or Cloudy,0.32,0.93,0,1.821928095,4.308274422,4.329997946
8122,05-12-2011 09:00,2011,Dec,9,Monday,1,Mist,0.36,0.87,0.0896,1.821928095,3.739890132,3.786823594
8123,05-12-2011 10:00,2011,Dec,10,Monday,1,Mist,0.36,0.87,0.0896,1.623963757,3.147310374,3.225605556
8124,05-12-2011 11:00,2011,Dec,11,Monday,1,Mist,0.36,0.87,0.0896,2.064641508,3.36735481,3.474183616
8125,05-12-2011 12:00,2011,Dec,12,Monday,1,Mist,0.4,0.76,0.1045,2.441321525,3.485771777,3.635731514
8126,05-12-2011 13:00,2011,Dec,13,Monday,1,Mist,0.42,0.71,0.0896,2.104726683,3.631047423,3.711032383
8127,05-12-2011 14:00,2011,Dec,14,Monday,1,Mist,0.46,0.67,0,1.453445298,3.491496787,3.530347966
8128,05-12-2011 15:00,2011,Dec,15,Monday,1,Mist,0.46,0.72,0.0896,2.02219706,3.524924275,3.60715956
8129,05-12-2011 16:00,2011,Dec,16,Monday,1,Clear Or Cloudy,0.5,0.63,0.0896,1.696158711,3.948922728,3.978551021
8130,05-12-2011 17:00,2011,Dec,17,Monday,1,Clear Or Cloudy,0.42,0.77,0,2.02219706,4.374934714,4.401258183
8131,05-12-2011 18:00,2011,Dec,18,Monday,1,Clear Or Cloudy,0.44,0.77,0,1.877443751,4.297162302,4.321025846
8132,05-12-2011 19:00,2011,Dec,19,Monday,1,Mist,0.46,0.77,0,1.877443751,4.10350716,4.13456334
8133,05-12-2011 20:00,2011,Dec,20,Monday,1,Mist,0.46,0.82,0.1045,1.977098155,3.786823594,3.841497292
8134,05-12-2011 21:00,2011,Dec,21,Monday,1,Mist,0.44,0.88,0.0896,1.696158711,3.689689184,3.731762187
8135,05-12-2011 22:00,2011,Dec,22,Monday,1,Mist,0.44,0.88,0.1343,1.821928095,3.281121212,3.36735481
8136,05-12-2011 23:00,2011,Dec,23,Monday,1,Mist,0.46,0.88,0.1343,1.543731421,2.884092162,2.982892142
8137,06-12-2011 00:00,2011,Dec,0,Tuesday,1,Mist,0.5,0.77,0.2985,0.903677461,2.336212671,2.416445007
8138,06-12-2011 01:00,2011,Dec,1,Tuesday,1,Mist,0.46,0.88,0.2985,0.660964047,1.928990498,2.02219706
8139,06-12-2011 02:00,2011,Dec,2,Tuesday,1,Mist,0.46,0.87,0.194,-0.5,0.903677461,0.903677461
8140,06-12-2011 03:00,2011,Dec,3,Tuesday,1,Mist,0.46,0.87,0.194,-0.5,0.903677461,0.903677461
8141,06-12-2011 04:00,2011,Dec,4,Tuesday,1,Light Rain Or Snow,0.46,0.88,0.2239,-0.5,1.453445298,1.453445298
8142,06-12-2011 05:00,2011,Dec,5,Tuesday,1,Light Rain Or Snow,0.46,0.88,0.2239,-0.5,2.178776002,2.178776002
8143,06-12-2011 06:00,2011,Dec,6,Tuesday,1,Mist,0.44,0.94,0.2836,1.229715809,3.174364077,3.217314114
8144,06-12-2011 07:00,2011,Dec,7,Tuesday,1,Mist,0.46,0.94,0.194,1.453445298,3.914861368,3.936722056
8145,06-12-2011 08:00,2011,Dec,8,Tuesday,1,Mist,0.46,0.94,0.194,1.877443751,4.324628089,4.347614146
8146,06-12-2011 09:00,2011,Dec,9,Tuesday,1,Mist,0.46,0.94,0.2239,1.084962501,3.823729213,3.837978516
8147,06-12-2011 10:00,2011,Dec,10,Tuesday,1,Light Rain Or Snow,0.46,0.94,0.2836,1.350219859,2.737866715,2.829105741
8148,06-12-2011 11:00,2011,Dec,11,Tuesday,1,Light Rain Or Snow,0.46,0.94,0.2537,1.084962501,2.416445007,2.511183907
8149,06-12-2011 12:00,2011,Dec,12,Tuesday,1,Light Rain Or Snow,0.46,1,0.2239,1.229715809,2.829105741,2.897207933
8150,06-12-2011 13:00,2011,Dec,13,Tuesday,1,Light Rain Or Snow,0.46,1,0.194,1.350219859,3.016711501,3.079935668
8151,06-12-2011 14:00,2011,Dec,14,Tuesday,1,Light Rain Or Snow,0.48,1,0.2239,1.350219859,3.059470536,3.11920237
8152,06-12-2011 15:00,2011,Dec,15,Tuesday,1,Light Rain Or Snow,0.5,1,0.194,0.660964047,2.721471748,2.75389732
8153,06-12-2011 16:00,2011,Dec,16,Tuesday,1,Light Rain Or Snow,0.46,1,0.2537,1.084962501,3.200439718,3.233802775
8154,06-12-2011 17:00,2011,Dec,17,Tuesday,1,Mist,0.46,1,0.2239,1.877443751,3.981448003,4.018086806
8155,06-12-2011 18:00,2011,Dec,18,Tuesday,1,Mist,0.46,1,0.2836,2.064641508,4.083709073,4.125149209
8156,06-12-2011 19:00,2011,Dec,19,Tuesday,1,Light Rain Or Snow,0.46,1,0.2985,1.696158711,3.902065511,3.93363937
8157,06-12-2011 20:00,2011,Dec,20,Tuesday,1,Light Rain Or Snow,0.46,1,0.2985,0.903677461,3.374096425,3.39395128
8158,06-12-2011 21:00,2011,Dec,21,Tuesday,1,Mist,0.44,1,0.194,1.350219859,3.380775616,3.419601894
8159,06-12-2011 22:00,2011,Dec,22,Tuesday,1,Light Rain Or Snow,0.46,1,0.1642,1.229715809,3.183161107,3.225605556
8160,06-12-2011 23:00,2011,Dec,23,Tuesday,1,Light Rain Or Snow,0.46,1,0.1642,1.229715809,2.799956421,2.870733493
8161,07-12-2011 00:00,2011,Dec,0,Wednesday,1,Clear Or Cloudy,0.44,1,0.194,0.903677461,2.465368669,2.533044595
8162,07-12-2011 01:00,2011,Dec,1,Wednesday,1,Mist,0.46,1,0.2537,1.084962501,1.623963757,1.877443751
8163,07-12-2011 02:00,2011,Dec,2,Wednesday,1,Light Rain Or Snow,0.46,1,0.2239,0.660964047,1.084962501,1.350219859
8164,07-12-2011 03:00,2011,Dec,3,Wednesday,1,Light Rain Or Snow,0.46,1,0.2239,-0.5,0.903677461,0.903677461
8165,07-12-2011 04:00,2011,Dec,4,Wednesday,1,Light Rain Or Snow,0.46,1,0.1642,-0.5,0.29248125,0.29248125
8166,07-12-2011 05:00,2011,Dec,5,Wednesday,1,Light Rain Or Snow,0.46,1,0.1642,-0.5,0.903677461,0.903677461
8167,07-12-2011 06:00,2011,Dec,6,Wednesday,1,Light Rain Or Snow,0.48,1,0.4179,-0.5,2.104726683,2.104726683
8168,07-12-2011 07:00,2011,Dec,7,Wednesday,1,Light Rain Or Snow,0.44,1,0.1045,0.903677461,2.721471748,2.769579406
8169,07-12-2011 08:00,2011,Dec,8,Wednesday,1,Light Rain Or Snow,0.44,1,0,1.350219859,3.165458439,3.217314114
8170,07-12-2011 09:00,2011,Dec,9,Wednesday,1,Light Rain Or Snow,0.44,1,0.2537,-0.5,3.005613628,3.005613628
8171,07-12-2011 10:00,2011,Dec,10,Wednesday,1,Light Rain Or Snow,0.44,1,0.0896,0.29248125,2.511183907,2.533044595
8172,07-12-2011 11:00,2011,Dec,11,Wednesday,1,Light Rain Or Snow,0.44,1,0.0896,0.903677461,2.784927804,2.829105741
8173,07-12-2011 12:00,2011,Dec,12,Wednesday,1,Light Rain Or Snow,0.44,1,0.1343,1.084962501,2.441321525,2.533044595
8174,07-12-2011 13:00,2011,Dec,13,Wednesday,1,Light Rain Or Snow,0.44,1,0.194,1.229715809,2.416445007,2.533044595
8175,07-12-2011 14:00,2011,Dec,14,Wednesday,1,Light Rain Or Snow,0.44,1,0.194,0.29248125,2.307354922,2.336212671
8176,07-12-2011 15:00,2011,Dec,15,Wednesday,1,Light Rain Or Snow,0.42,0.94,0.2239,1.229715809,2.336212671,2.465368669
8177,07-12-2011 16:00,2011,Dec,16,Wednesday,1,Light Rain Or Snow,0.42,0.94,0.194,0.903677461,2.416445007,2.488639962
8178,07-12-2011 17:00,2011,Dec,17,Wednesday,1,Light Rain Or Snow,0.4,1,0.3284,1.084962501,2.799956421,2.857122759
8179,07-12-2011 18:00,2011,Dec,18,Wednesday,1,Light Rain Or Snow,0.4,0.94,0.2985,0.903677461,2.799956421,2.843250264
8180,07-12-2011 19:00,2011,Dec,19,Wednesday,1,Light Rain Or Snow,0.34,0.87,0.6418,0.660964047,2.488639962,2.533044595
8181,07-12-2011 20:00,2011,Dec,20,Wednesday,1,Light Rain Or Snow,0.34,0.87,0.6418,0.29248125,2.336212671,2.363960227
8182,07-12-2011 21:00,2011,Dec,21,Wednesday,1,Light Rain Or Snow,0.3,0.87,0.5224,-0.5,1.350219859,1.350219859
8183,07-12-2011 22:00,2011,Dec,22,Wednesday,1,Light Rain Or Snow,0.24,0.93,0.4478,-0.5,1.877443751,1.877443751
8184,07-12-2011 23:00,2011,Dec,23,Wednesday,1,Clear Or Cloudy,0.24,0.93,0.3881,-0.5,2.02219706,2.02219706
8185,08-12-2011 00:00,2011,Dec,0,Thursday,1,Mist,0.26,0.87,0.2985,-0.5,2.213132377,2.213132377
8186,08-12-2011 01:00,2011,Dec,1,Thursday,1,Clear Or Cloudy,0.26,0.81,0.3582,0.29248125,1.350219859,1.453445298
8187,08-12-2011 02:00,2011,Dec,2,Thursday,1,Clear Or Cloudy,0.28,0.65,0.2239,-0.5,1.084962501,1.084962501
8188,08-12-2011 03:00,2011,Dec,3,Thursday,1,Clear Or Cloudy,0.26,0.6,0.2985,-0.5,0.29248125,0.29248125
8189,08-12-2011 04:00,2011,Dec,4,Thursday,1,Mist,0.24,0.6,0.4627,-0.5,0.660964047,0.660964047
